"column","variable","label","value_labels","class","type","n_na","range"
"192","v7_paq_f_travel_home_pna","Visit 7 - prefer not to answer marked for variable paq_f_travel_home: On Friday, how did your child travel from school back to home?","c(`Did not skip due to prefer not to answer` = 0, `Prefer not to answer` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","73","c(0, 1)"
"193","v7_paq_f_traveltime_home_pna","Visit 7 - prefer not to answer marked for variable paq_f_traveltime_home: On Friday, how long did it take for your child to travel from school back to home?","c(`Did not skip due to prefer not to answer` = 0, `Prefer not to answer` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","73","c(0, 1)"
"194","v7_sr_dad_height_in_pna","Visit 7 - prefer not to answer marked for variable sr_dad_height_in: parent-reported father height in inches","c(`Did not skip due to prefer not to answer` = 0, `Prefer not to answer` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","89","c(0, 1)"
"195","v7_sr_mom_height_ft_pna","Visit 7 - prefer not to answer marked for variable sr_mom_height_ft: parent-reported mother height in feet","c(`Did not skip due to prefer not to answer` = 0, `Prefer not to answer` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","89","c(0, 1)"
"196","v7_sr_mom_height_in_pna","Visit 7 - prefer not to answer marked for variable sr_mom_height_in: parent-reported mother height in inches","c(`Did not skip due to prefer not to answer` = 0, `Prefer not to answer` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","89","c(0, 1)"
"197","v7_paq_f_bedtime_pna","Visit 7 - prefer not to answer marked for variable paq_f_bedtime: On Friday, what time did your child go to bed?","c(`Did not skip due to prefer not to answer` = 0, `Prefer not to answer` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","89","c(0, 1)"
"198","v7_cebq9_pna","Visit 7 - prefer not to answer marked for variable cebq9: CEBQ - 9. My child eats less when angry","c(`Did not skip due to prefer not to answer` = 0, `Prefer not to answer` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","89","c(0, 1)"
"199","v7_brief10_pna","Visit 7 - prefer not to answer marked for variable brief10: BRIEF - Does not think before doing (is impulsive).","c(`Did not skip due to prefer not to answer` = 0, `Prefer not to answer` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","89","c(0, 1)"
"200","v7_brief12_pna","Visit 7 - prefer not to answer marked for variable brief12: BRIEF - Has a short attention span.","c(`Did not skip due to prefer not to answer` = 0, `Prefer not to answer` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","89","c(0, 1)"
"201","v7_brief20_pna","Visit 7 - prefer not to answer marked for variable brief20: BRIEF - Does not realize that certain actions bother others.","c(`Did not skip due to prefer not to answer` = 0, `Prefer not to answer` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","89","c(0, 1)"
"202","v7_brief60_pna","Visit 7 - prefer not to answer marked for variable brief60: BRIEF - Is disturbed by change of teacher or class.","c(`Did not skip due to prefer not to answer` = 0, `Prefer not to answer` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","89","c(0, 1)"
"203","v7_update7_pna","Visit 7 - prefer not to answer marked for variable update7: Updates - Are there any changes to your preferred contact information (address, email or phone number) since your last visit?","c(`Did not skip due to prefer not to answer` = 0, `Prefer not to answer` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","89","c(0, 1)"
"204","v7_paq_m_outdoor_lowintensity_pna","Visit 7 - prefer not to answer marked for variable paq_m_outdoor_lowintensity: On Monday, while outdoors, how long in low-intensity PA?","c(`Did not skip due to prefer not to answer` = 0, `Prefer not to answer` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","101","c(0, 1)"
"205","v7_paq_m_outdoor_highintensity_pna","Visit 7 - prefer not to answer marked for variable paq_m_outdoor_highintensity: On Monday, while outdoors, how long in high-intensity PA?","c(`Did not skip due to prefer not to answer` = 0, `Prefer not to answer` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","101","c(0, 1)"
"206","v7_paq_t_outdoor_lowintensity_pna","Visit 7 - prefer not to answer marked for variable paq_t_outdoor_lowintensity: On Tuesday, while outdoors, how long in low-intensity PA?","c(`Did not skip due to prefer not to answer` = 0, `Prefer not to answer` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","101","c(0, 1)"
"207","v7_paq_w_outdoor_lowintensity_pna","Visit 7 - prefer not to answer marked for variable paq_w_outdoor_lowintensity: On Wednesday, while outdoors, how long in low-intensity PA?","c(`Did not skip due to prefer not to answer` = 0, `Prefer not to answer` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","101","c(0, 1)"
"208","v7_paq_th_outdoor_lowintensity_pna","Visit 7 - prefer not to answer marked for variable paq_th_outdoor_lowintensity: On Thursday, while outdoors, how long in low-intensity PA?","c(`Did not skip due to prefer not to answer` = 0, `Prefer not to answer` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","101","c(0, 1)"
"209","v7_paq_th_outdoor_highintensity_pna","Visit 7 - prefer not to answer marked for variable paq_th_outdoor_highintensity: On Thursday, while outdoors, how long in high-intensity PA?","c(`Did not skip due to prefer not to answer` = 0, `Prefer not to answer` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","101","c(0, 1)"
"210","v7_update6_pna","Visit 7 - prefer not to answer marked for variable update6: Updates - Have you noticed any changes in your child dietary habits or appetite in the past 24 hours?  This could include eating more or less than he/she normally does, eating a food he/she normally doesn't, or refusing to eat a food he/she normally eats.","c(`Did not skip due to prefer not to answer` = 0, `Prefer not to answer` = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","101","c(0, 1)"
