"column","variable","label","value_labels","class","type","n_na","range"
"556","ffbs14","Parent Reported: Family Food Behavior - 14. My child shops for food with me re-leveled in R to range from 0 (Never True) - 4 (Always True)","c(`Never True` = 0, `Rarely True` = 1, Sometimes = 2, `Often True` = 3, `Always True` = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 4)"
"557","ffbs15","Parent Reported: Family Food Behavior - 15. I sit down with my child when s/he eats re-leveled in R to range from 0 (Never True) - 4 (Always True)","c(`Never True` = 0, `Rarely True` = 1, Sometimes = 2, `Often True` = 3, `Always True` = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(2, 4)"
"558","ffbs16","Parent Reported: Family Food Behavior - 16. My child eats snacks/meals whenever s/he wants re-leveled in R to range from 0 (Never True) - 4 (Always True)","c(`Never True` = 0, `Rarely True` = 1, Sometimes = 2, `Often True` = 3, `Always True` = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(0, 3)"
"559","ffbs17","Parent Reported: Family Food Behavior - 17. I decide the time when my child eats meals re-leveled in R to range from 0 (Never True) - 4 (Always True)","c(`Never True` = 0, `Rarely True` = 1, Sometimes = 2, `Often True` = 3, `Always True` = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 4)"
"560","ffbs18","Parent Reported: Family Food Behavior - 18. My child and I watch TV while eating meals re-leveled in R to range from 0 (Never True) - 4 (Always True)","c(`Never True` = 0, `Rarely True` = 1, Sometimes = 2, `Often True` = 3, `Always True` = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(0, 3)"
"561","ffbs19","Parent Reported: Family Food Behavior - 19. My child and I eat at fast food restaurants re-leveled in R to range from 0 (Never True) - 4 (Always True)","c(`Never True` = 0, `Rarely True` = 1, Sometimes = 2, `Often True` = 3, `Always True` = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(0, 3)"
"562","ffbs20","Parent Reported: Family Food Behavior - 20. My child and I sit and eat together re-leveled in R to range from 0 (Never True) - 4 (Always True)","c(`Never True` = 0, `Rarely True` = 1, Sometimes = 2, `Often True` = 3, `Always True` = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(2, 4)"
"563","ffbs_control","FFBS Maternal Control Total Score","NULL","numeric","double","2","c(6, 18)"
"564","ffbs_presence","FFBS Maternal Presence Total Score","NULL","numeric","double","2","c(10, 20)"
"565","ffbs_ch_choice","FFBS Child Choice Total Score","NULL","numeric","double","2","c(1, 17)"
"566","ffbs_org","FFBS Organization Total Score","NULL","numeric","double","2","c(2, 14)"
"567","v3_date","start_date from qualtrics survey meta-data converted to format yyyy-mm-dd in R","NULL","Date","double","2","c(17612, 18977)"
"568","lbc6","Parent Reported: LBC - 6. Throws a tantrum about food","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"569","lbc7","Parent Reported: LBC - 7. fussy eating)","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"570","lbc8","Parent Reported: LBC - 8. when you say No more)","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"571","lbc9","Parent Reported: LBC - 9. Demands extra helpings at meals","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"572","lbc10","Parent Reported: LBC - 10. Requests food continuously between meals","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"573","lbc11","Parent Reported: LBC - 11. Demands food when shopping or on outings","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"574","lbc12","Parent Reported: LBC - 12. Sneaks food when they know they are not supposed to","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"575","lbc13","Parent Reported: LBC - 13. Hides food","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"576","lbc14","Parent Reported: LBC - 14. from other children’s lunchboxes)","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"577","lbc15","Parent Reported: LBC - 15. Eats food to comfort themselves when feeling let down or depressed","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"578","lbc16","Parent Reported: LBC - 16. Watches too much television","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"579","lbc17","Parent Reported: LBC - 17. Spends too much time playing video or computer games","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"580","lbc18","Parent Reported: LBC - 18. This is boring, I’m too tired, My leg hurts)","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"581","lbc19","Parent Reported: LBC - 19. Refuses to do physical activity","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"582","lbc20","Parent Reported: LBC - 20. Complains about being unfit or feeling low in energy","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"583","lbc21","Parent Reported: LBC - 21. Complains about being overweight","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"584","lbc22","Parent Reported: LBC - 22. Complains about being teased","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"585","lbc23","Parent Reported: LBC - 23. Complains about not having enough friends","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"586","lbc24","Parent Reported: LBC - 24. Complains about being unattractive","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"587","lbc25","Parent Reported: LBC - 25. Complains about not fitting into clothes","c(`Not at all` = 1, `A little (-)` = 2, `A little (+)` = 3, Somewhat = 4, `Much (-)` = 5, `Much(+)` = 6, `Very much` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 9)"
"588","lbc_misbeh","LBC Food-Related Misbehavior Total Score","NULL","numeric","double","3","c(4, 33)"
"589","lbc_overeat","LBC Overeating Total Score","NULL","numeric","double","3","c(5, 29)"
"590","lbc_em_overweight","LBC Emotion Related to Being Overweight Total Score","NULL","numeric","double","3","c(5, 22)"
"591","lbc_pa","LBC Physical Activity Total Score","NULL","numeric","double","3","c(5, 39)"
"592","lbc_total","LBC Total Score","NULL","numeric","double","3","c(20, 88)"
"593","pwlb1","Parent Reported: PWLB - 1. Increase exercise","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 5)"
"594","pwlb2","Parent Reported: PWLB - 2. Eat more fruits and vegetables","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 5)"
"595","pwlb3","Parent Reported: PWLB - 3. Eat less fat","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 5)"
"596","pwlb4","Parent Reported: PWLB - 4. Eliminate snacking","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 5)"
"597","pwlb5","Parent Reported: PWLB - 5. Eliminate sweets and junk","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 5)"
"598","pwlb6","Parent Reported: PWLB - 6. Reduce calories","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 5)"
"599","pwlb7","Parent Reported: PWLB - 7. Reduce amount of food","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 5)"
"600","pwlb8","Parent Reported: PWLB - 8. Eat low-calorie food","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 5)"
"601","pwlb9","Parent Reported: PWLB - 9. Skip meals","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 5)"
"602","pwlb10","Parent Reported: PWLB - 10. Eat less meat -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(1, 5)"
"603","pwlb11","Parent Reported: PWLB - 11. Fast","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 4)"
"604","pwlb12","Parent Reported: PWLB - 12. Diet pills","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 4)"
"605","pwlb13","Parent Reported: PWLB - 13. Vomiting","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 4)"
"606","pwlb14","Parent Reported: PWLB - 14. Eat less high-carbohydrate food","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 5)"
"607","pwlb15","Parent Reported: PWLB - 15. Change type of food eaten","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 5)"
"608","pwlb16","Parent Reported: PWLB - 16. Appetite suppressants","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 5)"
"609","pwlb17","Parent Reported: PWLB - 17. Liquid diets","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 4)"
"610","pwlb18","Parent Reported: PWLB - 18. Drink less alcohol -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","5","c(1, 5)"
"611","pwlb19","Parent Reported: PWLB - 19. Increase cigarettes smoked","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 3)"
"612","pwlb20","Parent Reported: PWLB - 20. Laxatives or enemas","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 2)"
"613","pwlb21","Parent Reported: PWLB - 21. Diet centers with food","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 3)"
"614","pwlb22","Parent Reported: PWLB - 22. Weight loss groups","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 4)"
"615","pwlb23","Parent Reported: PWLB - 23. Diuretics","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 3)"
"616","pwlb24","Parent Reported: PWLB - 24. Other -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","5","c(1, 5)"
"617","pwlb25","Parent Reported: PWLB - Describe other weight loss strategy used","NULL","character","character","2","c("""", ""slim fast, meal replacements for self not child"")"
"618","pwlb26","Parent Reported: PWLB - Are you currently dieting or exercising to LOSE weight?","c(No = 0, Yes = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(0, 1)"
"619","pwlb27","Parent Reported: PWLB - Are you currently dieting or exercising to MAINTAIN weight?","c(No = 0, Yes = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(0, 1)"
"620","pwlb28","Parent Reported: PWLB how successful losing weight past year","c(`I haven't tried to lose weight in the past year` = 0, `Not at all` = 1, `Fairly successful` = 2, `Very successful` = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(0, 3)"
"621","pwlb29","Parent Reported: PWLB how frequently dieting past year","c(`I haven't dieted in the past year` = 0, Once = 1, `2-3 times` = 2, `4-10 times` = 3, `I am on a diet almost all the time` = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(0, 4)"
"622","pwlb_healthy","PWLB Healthy Weight-Loss Strategy Score","NULL","numeric","double","4","c(11, 49)"
"623","pwlb_unhealthy","PWLB Unhealthy Weight-Loss Strategy Score","NULL","numeric","double","3","c(9, 26)"
"624","pwlb_total","PWLB Total Score","NULL","numeric","double","4","c(20, 68)"
"625","tfeq1","Parent Reported: TFEQ - 1. When I smell a steak or see a juicy piece of meat, I find it very difficult to keep from eating, even if I have just finished a meal.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"626","tfeq2","Parent Reported: TFEQ - 2. I usually eat too much at social occasions, like parties and picnics.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"627","tfeq3","Parent Reported: TFEQ - 3. I am usually so hungry that I eat more than three times a day. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","5","c(0, 1)"
"628","tfeq4","Parent Reported: TFEQ - 4. When I have eaten my quota of calories, I am usually good about not eating. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","5","c(0, 1)"
"629","tfeq5","Parent Reported: TFEQ - 5. Dieting is so hard for me because I just get too hungry. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","7","c(0, 1)"
"630","tfeq6","Parent Reported: TFEQ - 6. I deliberately take small helpings as a means of controlling my weight.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"631","tfeq7","Parent Reported: TFEQ - 7. Sometimes things just taste so good that I keep on eating even when I am no longer hungry.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"632","tfeq8","Parent Reported: TFEQ - 8. Since I am often hungry, I sometimes wish that while I am eating, an expert would tell me that I have had enough or that I can have something more to eat. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","5","c(0, 1)"
"633","tfeq9","Parent Reported: TFEQ - 9. When I feel anxious, I find myself eating.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"634","tfeq10","Parent Reported: TFEQ - 10. Life is too short to worry about dieting. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","7","c(0, 1)"
"635","tfeq11","Parent Reported: TFEQ - 11. Since my weight goes up and down, I have gone on reducing diets more than once.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"636","tfeq12","Parent Reported: TFEQ - 12. I often feel so hungry that I just have to eat something.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"637","tfeq13","Parent Reported: TFEQ - 13. When I am with someone who is overeating, I usually overeat too.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"638","tfeq14","Parent Reported: TFEQ - 14. I have a pretty good idea of the number of calories in common foods.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"639","tfeq15","Parent Reported: TFEQ - 15. Sometimes when I start eating, I just can’t seem to stop.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"640","tfeq16","Parent Reported: TFEQ - 16. It is not difficult for me to leave something on my plate. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","5","c(0, 1)"
"641","tfeq17","Parent Reported: TFEQ - 17. At certain times of the day, I get hungry because I have gotten used to eating then.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"642","tfeq18","Parent Reported: TFEQ - 18. While on a diet, if I eat a food that is not allowed, I consciously eat less for a period of time to make up for it. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","5","c(0, 1)"
"643","tfeq19","Parent Reported: TFEQ - 19. Being with someone who is eating often makes me hungry enough to eat also.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"644","tfeq20","Parent Reported: TFEQ - 20. When I feel blue, I often overeat.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"645","tfeq21","Parent Reported: TFEQ - 21. I enjoy eating too much to spoil it by counting calories or watching my weight.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"646","tfeq22","Parent Reported: TFEQ - 22. When I see a real delicacy, I often get so hungry that I have to eat it right away. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","5","c(0, 1)"
"647","tfeq23","Parent Reported: TFEQ - 23. I often stop eating when I am not really full as a conscious means of limiting the amount that I eat.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"648","tfeq24","Parent Reported: TFEQ - 24. I get so hungry that my stomach often seems like a bottomless pit. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","5","c(0, 1)"
"649","tfeq25","Parent Reported: TFEQ - 25. My weight has hardly changed at all in the last ten years.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"650","tfeq26","Parent Reported: TFEQ - 26. I am always hungry so it is hard for me to stop eating before I finish the food on my plate.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"651","tfeq27","Parent Reported: TFEQ - 27. When I feel lonely, I console myself by eating.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"652","tfeq28","Parent Reported: TFEQ - 28. I consciously hold back at meals in order not to gain weight.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"653","tfeq29","Parent Reported: TFEQ - 29. I sometimes get very hungry late in the evening or at night.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"654","tfeq30","Parent Reported: TFEQ - 30. I eat anything I want, any time I want. -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","5","c(0, 1)"
"655","tfeq31","Parent Reported: TFEQ - 31. Without even thinking about it, I take a long time to eat.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"656","tfeq32","Parent Reported: TFEQ - 32. I count calories as a conscious means of controlling my weight.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"657","tfeq33","Parent Reported: TFEQ - 33. I do not eat some foods because they make me fat.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"658","tfeq34","Parent Reported: TFEQ - 34. I am always hungry enough to eat at any time.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"659","tfeq35","Parent Reported: TFEQ - 35. I pay a great deal of attention to changes in my figure (body shape).","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"660","tfeq36","Parent Reported: TFEQ - 36. While on a diet, if I eat a food that is not allowed, I often then splurge (go ahead) and eat other high calorie foods.","c(False = 0, True = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(0, 1)"
"661","tfeq37","Parent Reported: TFEQ37 How often are you dieting in a conscious effort to control your weight?","c(Rarely = 1, Sometimes = 2, Usually = 3, Always = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(1, 4)"
"662","tfeq38","Parent Reported: TFEQ38 Would a weight fluctuation of 5 pounds affect the way you live your life?","c(`Not at all` = 1, Slightly = 2, Moderately = 3, `Very much` = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(1, 4)"
"663","tfeq39","Parent Reported: TFEQ39 How often do you feel hungry?","c(`Only at mealtimes` = 1, `Sometimes between meals` = 2, `Often between meals` = 3, `Almost always` = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(1, 4)"
"664","tfeq40","Parent Reported: TFEQ40 Do your feelings of guilt about overeating help you control your food intake? -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Rarely = 2, Often = 3, Always = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","6","c(1, 4)"
"665","tfeq41","Parent Reported: TFEQ41 How difficult would it be for you to stop eating halfway through dinner and not eat for the","c(Easy = 1, Slightly = 2, Moderately = 3, Very = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(1, 4)"
"666","tfeq42","Parent Reported: TFEQ42 How conscious are you of what you are eating?","c(`Not at all` = 1, Slightly = 2, Moderately = 3, Extremely = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(1, 4)"
"667","tfeq43","Parent Reported: TFEQ43 How frequently do you avoid “stocking up” on tempting foods?","c(`Almost never` = 1, Seldom = 2, Usually = 3, `Almost always` = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(1, 4)"
"668","tfeq44","Parent Reported: TFEQ44 How likely are you to shop for low calorie foods?","c(Unlikely = 1, `Slightly likely` = 2, `Moderately likely` = 3, `Very likely` = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(1, 4)"
"669","tfeq45","Parent Reported: TFEQ45 Do you eat sensibly in front of others and splurge (readily go ahead) when alone?","c(Never = 1, Rarely = 2, Often = 3, Always = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(1, 3)"
"670","tfeq46","Parent Reported: TFEQ46 How likely are you to eat slowly in order to cut down on how much you eat?","c(Unlikely = 1, `Slightly likely` = 2, `Moderately likely` = 3, `Very likely` = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(1, 4)"
"671","tfeq47","Parent Reported: TFEQ47 How frequently do you skip dessert because you are no longer hungry?","c(`Almost never` = 1, Seldom = 2, `At least once a week` = 3, Everyday = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(1, 4)"
"672","tfeq48","Parent Reported: TFEQ48 How likely are you to consciously eat less than you want?","c(Unlikely = 1, `Slightly likely` = 2, `Moderately likely` = 3, `Very likely` = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(1, 4)"
"673","tfeq49","Parent Reported: TFEQ49 Do you go on eating binges even though you are not hungry?","c(Never = 1, Rarely = 2, Sometimes = 3, `At least once a week` = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(1, 4)"
