global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	aroma_motion_03	aroma_motion_06	aroma_motion_09	aroma_motion_10	aroma_motion_12	aroma_motion_18	aroma_motion_22	aroma_motion_25
964.4348506	-2.027205632	4.109562675	930134.581	1125.174553	-9.628209847	1266017.774	92.70242485	938.5509421	-0.705484676	0.497708628	880877.8709	946.1956431	913.3425225	0	21.081478	1.5	0.149624	0.146810558	-0.010349267	-0.088905315	-0.094065661	0.274665956	0.104357907	0.155075833	-0.055721596	0.029195609	0.019601698	0.170521839	0.014928975	-0.191269451	-0.031145408	-0.052276572	-0.009564191	-0.021827907	-0.079278412	0.003435165	-0.01525964	-0.131661439	0.106772151	0.148765165	-0.065096654	0.034188228	-0.011020149	0.17916333	0.006192533	-0.17393286	-0.013251745	-0.089399688	-0.002707228	-0.013404314	-0.096119922	0.026129957	-0.090835126	-0.115572082	-0.021663553	0.122622	0.002395	0.015036155	5.74E-06	0.217287	0.077339	0.005981321	0.04721364	0.513915	0.080995	0.00656019	0.264108627	-0.00528677	-0.0014996	2.25E-06	2.79E-05	0.000363567	-7.73E-05	5.98E-09	1.32E-07	0.000700846	0.000116575	1.36E-08	4.91E-07	0	0	0	0	0	0	0	0	0	0	0	0	-1.00389986	1.167354274	1.175737886	-0.031543511	1.20789005	-0.335036832	-1.991809415	-0.80481696
967.4577825	3.022931974	9.138117722	935974.561	1138.129068	12.95451574	1295337.776	167.8194781	940.9000285	2.349086374	5.518206791	885292.8636	948.8369251	904.6375764	0	25.51865	1.5	0.24023	0.061441623	-0.008720766	0.067748696	-0.036153353	0.173083789	-0.066514796	0.205539547	0.078523512	-0.083231957	-0.083007943	0.126453417	-0.142514762	-0.15190698	0.001272719	-0.011123129	-0.164422681	0.196303089	-0.007147673	-0.009520144	0.152185329	0.106296512	-0.060416156	0.210688851	0.076664082	-0.11011532	0.001687873	0.095945952	-0.144680305	-0.165949763	0.053834675	-0.059465423	-0.150444998	0.174344343	-0.02193617	-0.027535064	0.191925062	0.047713448	-0.027795832	0.0988383	-0.0237837	0.00976901	0.000565664	0.113554	-0.103733	0.010760535	0.012894511	0.341037	-0.172878	0.029886803	0.116306235	-0.00358287	0.0017039	2.90E-06	1.28E-05	-2.57E-05	-0.000389268	1.52E-07	6.61E-10	0.000532288	-0.000168558	2.84E-08	2.83E-07	0	0	0	0	0	0	0	0	0	0	0	0	-1.622372415	0.64098444	0.229252428	0.395149456	-0.953404577	-1.152472499	-0.054199276	-1.62895272
965.5300918	-1.927690736	3.715991572	932248.3582	1124.077467	-14.0516018	1263550.151	197.4475131	936.1233948	-4.776633702	22.81622952	876327.0102	943.8764582	906.6157636	0	20.345924	1.5	0.166468	0.116295427	-0.104258886	0.023520875	-0.042121901	0.155872611	0.188842364	0.004594575	0.015573866	-0.076058774	-0.024123987	0.132701664	0.051332225	-0.13781954	0.141987467	0.023415343	0.066806837	0.077067637	-0.004197061	0.00394335	0.223639364	0.036526911	0.186932668	-0.000120889	0.004116275	-0.100772996	0.017194308	0.165797271	0.048356382	-0.134443099	0.091041316	0.072825237	0.069198997	0.077300148	-0.012770174	-0.008450755	0.194863732	-0.06444694	-0.033885252	0.115474	0.0166357	0.013334245	0.000276747	0.185194	0.07164	0.00513229	0.034296818	0.45486	0.113823	0.012955675	0.20689762	-0.00487175	-0.00128888	1.66E-06	2.37E-05	0.000534068	0.000559769	3.13E-07	2.85E-07	0.000532288	0	0	2.83E-07	0	0	0	0	0	0	0	0	0	0	0	0	0.241823359	0.500001057	0.068654418	-0.768187408	-1.355775572	-0.594135622	0.121577359	-0.718171154
968.2983392	2.768247408	7.663193711	937601.6737	1124.970261	0.892794706	1265558.089	0.797082387	941.365388	5.241993237	27.4784931	886168.7937	948.9026292	907.5305785	0	20.26796	1.5	0.0714235	0.135572619	-0.091847833	0.027932677	-0.1020778	0.018308585	-0.020873341	0.24500815	-0.058902775	-0.032581289	-0.05865789	0.065236049	0.039123108	-0.138484837	-0.040922431	-0.094129204	-0.054177078	-0.061128904	-0.110481306	-0.126817774	0.032101768	0.021156123	-0.013376621	0.245240721	-0.063582242	-0.06214183	-0.026779669	0.069142238	0.037137709	-0.127446418	-0.006386875	-0.113771798	-0.038094603	-0.081566699	-0.125802474	-0.120522481	0.009121294	0.006060666	-0.039922424	0.115366	-0.000108	0.013309314	1.17E-08	0.117656	-0.067538	0.004561381	0.013842934	0.454971	0.000111	1.23E-08	0.206998611	-0.00466467	0.00020708	4.29E-08	2.18E-05	0.000881253	0.000347185	1.21E-07	7.77E-07	0.000532288	0	0	2.83E-07	0	0	0	0	0	0	0	0	0	0	0	0	-1.412927098	-0.112260402	0.021510497	1.215166349	-1.030513908	-1.042266274	-1.31122681	0.554813604
966.569974	-1.728365253	2.987246447	934257.5146	1118.389128	-6.581132875	1250794.243	43.31130991	938.166059	-3.199329022	10.23570619	880155.5542	945.7008381	904.6879328	0	16.358536	1.5	0.0375871	0.123843464	-0.141797122	0.031423616	-0.043292639	0.093723142	0.09797323	0.117852725	0.024770091	-0.029498036	-0.07735854	0.123055047	0.070581953	-0.160502103	0.042811307	-0.090912007	0.081881528	-0.05185847	-0.010027736	0.027815051	0.078712433	0.012216684	0.101423085	0.11625578	0.02445604	-0.0903311	-0.044984473	0.139947378	0.047474066	-0.14340396	0.042234733	-0.059826911	0.113125813	-0.064947979	-0.019359677	0.024917551	0.064294833	0.001088318	-0.045898038	0.123877	0.008511	0.015345511	7.24E-05	0.154093	0.036437	0.001327655	0.023744653	0.457255	0.002284	5.22E-06	0.209082135	-0.00451763	0.00014704	2.16E-08	2.04E-05	0.000881253	0	0	7.77E-07	0.000532288	0	0	2.83E-07	0	0	0	0	0	0	0	0	0	0	0	0	-0.98706038	0.094587262	-0.350338256	0.166880526	-1.351551416	-0.532183647	-1.234917265	-0.35800199
968.1422083	1.572234385	2.47192096	937299.3356	1117.395341	-0.993787495	1248572.348	0.987613586	938.5190266	0.352967596	0.124586124	880817.9632	946.1551576	904.5991195	0	16.287189	1.5	0.0374226	0.119767643	-0.204564144	0.041377668	0.054073095	0.033699217	0.094342802	0.108568753	0.020759724	-0.017528304	-0.071155113	0.057510381	-0.0790571	-0.05243893	-0.010709414	-0.081211218	0.155617959	-0.092230093	-0.047463319	0.038071557	0.024625407	0.072385378	0.097947766	0.106877239	0.032419108	-0.066434697	-0.046651633	0.029261997	-0.090372983	-0.052527296	-0.006415583	-0.028792275	0.172846582	-0.092597375	-0.067863788	0.024779901	0.061952332	0.053459959	-0.05180288	0.115366	-0.008511	0.013309314	7.24E-05	0.135849	-0.018244	0.000332844	0.018454951	0.436765	-0.02049	0.00041984	0.190763665	-0.00510549	-0.00058786	3.46E-07	2.61E-05	0.000881253	0	0	7.77E-07	0.000532288	0	0	2.83E-07	0	0	0	0	0	0	0	0	0	0	0	0	-0.87064089	-0.037440497	-0.948892151	-0.423905695	-1.098367753	-0.805345573	-0.980518208	-0.050275225
968.2979043	0.155695982	0.024241239	937600.8315	1120.154888	2.759547272	1254746.974	7.615101148	937.9670494	-0.551977205	0.304678835	879782.1857	945.3601268	895.9800634	0	18.348063	1.5	0.0354089	0.107186674	-0.105534899	-0.016221671	0.161754297	-0.122637536	0.108955929	0.068060725	0.001083317	0.055702175	-0.0681746	-0.047913923	-0.154909908	0.053621	-0.040935774	-0.18819075	0.12433977	-0.099596276	-0.062600594	-0.144624551	0.110169494	-0.08498195	0.113351566	0.065388054	0.024022513	0.019850813	-0.083650498	-0.097480269	-0.160232246	0.045132846	0.039402835	-0.1114156	0.126026494	-0.107789728	-0.117197637	-0.153941728	0.035623376	-0.119124231	-0.057627846	0.115421	5.50E-05	0.013322007	3.02E-09	0.136014	0.000165	2.72E-08	0.018499808	0.429792	-0.006973	4.86E-05	0.184721163	-0.00449555	0.00060994	3.72E-07	2.02E-05	0.00067752	-0.000203733	4.15E-08	4.59E-07	0.000532288	0	0	2.83E-07	0	0	0	0	0	0	0	0	0	0	0	0	0.048010412	-0.139835731	-1.51980984	0.43121839	0.182806671	-1.423695933	-1.015906009	0.123725655
967.6780163	-0.619887978	0.384261105	936400.7433	1116.228159	-3.926728781	1245965.304	15.41919892	936.7617999	-1.205249423	1.452626172	877522.6698	944.2436548	898.0958146	0	17.192638	1.5	0.0453274	0.11006111	-0.162470735	-0.041189674	0.132935922	-0.018645631	0.153637829	0.061025398	0.059000006	-0.022802259	-0.048376694	0.001293451	-0.124918617	-0.160896957	0.040348663	-0.198324155	0.137581995	-0.088774409	-0.066774927	0.045745809	-0.005471915	-0.120944044	0.156036575	0.058337722	0.076276734	-0.027453516	-0.014878721	-0.044390466	-0.128061645	-0.171273589	0.105351183	-0.131214598	0.184932625	-0.098737289	-0.085188031	0.046414353	-0.039614753	-0.123366071	-0.063363954	0.138513	0.023092	0.019185851	0.00053324	0.111648	-0.024366	0.000593702	0.012465276	0.422884	-0.006908	4.77E-05	0.178830877	-0.0041062	0.00038935	1.52E-07	1.69E-05	0.000881253	0.000203733	4.15E-08	7.77E-07	0.000716346	0.000184058	3.39E-08	5.13E-07	0	0	0	0	0	0	0	0	0	0	0	0	-1.352600733	-0.255684764	-1.514169721	0.470582394	0.074139313	-0.525772021	-0.605062224	0.416364625
972.8857204	5.207704095	27.12018194	946506.625	1117.200273	0.972113244	1248136.449	0.945004158	937.4014381	0.639638175	0.409136995	878721.4562	944.9921839	907.7989538	0	25.466715	1.5	0.164999	0.138971615	-0.270399934	-0.01436617	0.088566899	0.037916867	0.207479454	-0.016928924	0.12552836	-0.086774631	0.088075257	-0.052540384	0.145679123	-0.04196788	-0.07502527	0.126908691	0.305344713	-0.127746625	-0.120624608	0.165038541	-0.064449378	0.117801771	0.2081864	-0.020820786	0.11398251	-0.051177521	0.10381775	-0.012598037	0.150136992	-0.006097773	-0.185721482	0.129640722	0.302590866	-0.073936282	-0.095319969	0.172100019	-0.00516847	0.099860173	-0.06900236	0.125421	-0.013092	0.015730427	0.0001714	0.206399	0.094751	0.008977752	0.042600547	0.501933	0.079049	0.006248744	0.251936736	-0.00552476	-0.00141856	2.01E-06	3.05E-05	2.79E-05	-0.000853389	7.28E-07	7.76E-10	0.00127359	0.000557244	3.11E-07	1.62E-06	0	0	0	0	0	0	0	0	0	0	0	0	0.545434288	0.099597391	-1.41470719	-2.153558047	-1.171974257	0.99520539	0.836994726	0.637240403
971.2580883	-1.62763218	2.649186513	943342.274	1126.651169	9.450896022	1269342.856	89.31943562	940.3656925	2.964254405	8.786804178	884287.6357	948.5847842	888.7047369	0	37.930473	1.5	0.441182	-0.048283973	-0.03789732	0.133933849	-0.057867375	-0.187467029	-0.036303022	-0.063628689	0.023966563	-0.18232283	-0.019636117	-0.089445003	-0.089799095	-0.073443925	-0.066581377	0.125263377	-0.079930401	-0.247917049	-0.198481059	0.152973251	0.141410527	-0.107014668	-0.038389138	-0.060222193	0.015543896	-0.157204614	0.102001519	-0.101988848	-0.038653346	-0.0921254	-0.128600748	0.102306144	-0.111562022	-0.228222115	-0.206791276	0.150558556	0.069728127	-0.155657443	-0.074534368	0.0638793	-0.0615417	0.004080565	0.003787381	0.108987	-0.097412	0.009489098	0.011878166	0.145458	-0.356475	0.127074426	0.02115803	-0.00248263	0.00304213	9.25E-06	6.16E-06	-0.000745841	-0.000773705	5.99E-07	5.56E-07	0.000926791	-0.000346799	1.20E-07	8.59E-07	0	0	0	0	1	0	0	0	0	0	0	0	0.42571216	1.029218363	-0.966263217	0.4012448	-1.321163147	0.084233963	-0.043960182	2.546484874
970.6876711	-0.570417159	0.325375736	942234.5548	1124.895093	-1.756075537	1265388.971	3.083801291	938.3376345	-2.028058006	4.113019274	880477.5163	945.7187513	911.7497697	0	29.394278	1.5	0.275153	0.07065355	-0.106083089	0.01334013	-0.110198505	0.095820869	0.064032738	0.005143674	0.033860143	-0.011828522	0.024514894	0.009318145	0.129845375	0.072618298	0.114152257	0.185203455	0.071579318	0.095116864	0.01565619	-0.061701139	0.057152983	-0.106106608	0.06633412	0.006508949	0.01750321	-0.023813901	0.020091263	0.057338523	0.133375857	0.082947105	0.018197733	0.202531774	0.050172358	0.124430081	0.026136081	-0.056042787	-0.008502655	-0.141684948	-0.079951451	0.0793569	0.0154776	0.006297518	0.000239556	0.200498	0.091511	0.008374263	0.040199448	0.378284	0.232826	0.054207946	0.143098785	-0.00379115	-0.00130852	1.71E-06	1.44E-05	-0.00108473	-0.000338889	1.15E-07	1.18E-06	0.00106294	0.000136149	1.85E-08	1.13E-06	0	0	0	0	0	0	0	0	0	0	0	0	0.479135802	1.064161402	0.644161925	0.11311553	-0.159995741	1.042896594	2.00424575	-0.444046375
973.1336923	2.446021168	5.983019554	946989.183	1120.330127	-4.564966318	1255139.593	20.83891749	943.6062556	5.268621117	27.75836847	890392.7657	950.7330932	897.3437214	0	29.634624	1.5	0.0847452	0.128786954	-0.052933139	-0.148252643	-0.030752343	0.039443911	-0.09325749	0.279252095	-0.082060928	0.052705867	0.158689802	0.003953144	0.065374176	0.018152747	0.005960926	-0.12057793	0.04988343	-0.286474587	0.039006623	0.007065158	-0.013613482	-0.059903029	-0.08248295	0.277483757	-0.090815665	0.151181923	0.063869934	0.012007841	0.043371975	0.022244122	-0.002453666	-0.059440025	0.080555037	-0.320900819	0.041206487	0.015296875	-0.043624057	-0.024513012	-0.085245254	0.100258	0.0209011	0.010051667	0.000436856	0.155329	-0.045169	0.002040239	0.024127098	0.443617	0.065333	0.004268401	0.196796043	-0.00342162	0.00036953	1.37E-07	1.17E-05	-0.00066721	0.00041752	1.74E-07	4.45E-07	0.000930142	-0.000132798	1.76E-08	8.65E-07	0	0	0	0	0	0	0	0	0	0	0	0	-1.269745554	-1.934429587	0.896595513	0.85223211	0.380792307	-0.217595964	-0.506387734	1.369555628
971.7419235	-1.391768812	1.937020427	944282.3658	1135.561361	15.23123447	1289499.605	231.9905035	946.0831701	2.476914421	6.135105048	895073.3647	953.5315448	872.3912392	0	39.114105	1.5	0.38237	-0.095852671	0.159766529	-0.142266964	-0.011415477	-0.170153023	-0.290376801	0.150984287	0.046871177	-0.146097081	0.202628096	0.084469658	-0.049050073	0.113830978	0.063294503	0.047571465	-0.010679918	-0.061759703	0.05299875	0.06495361	-0.080469628	0.096850875	-0.281128432	0.158034758	0.007226971	0.036507666	0.257265567	0.069253426	-0.07717202	0.098707189	0.029320072	0.090591499	0.013666992	-0.058346862	0.059283096	0.066877985	0.007156708	0.082085072	-0.090407615	0.0747703	-0.0254877	0.005590598	0.000649623	0.0265672	-0.1287618	0.016579601	0.000705816	0.128751	-0.314866	0.099140598	0.01657682	-0.00130001	0.00212161	4.50E-06	1.69E-06	-0.00103244	-0.00036523	1.33E-07	1.07E-06	0.000846415	-8.37E-05	7.01E-09	7.16E-07	0	0	0	0	0	1	0	0	0	0	0	0	-0.907753659	-0.536810057	0.796718206	-0.673968986	1.119588325	-0.565630356	2.133462784	-0.502399683
969.3754544	-2.366469048	5.600175754	939688.7716	1158.136478	22.57511654	1341280.101	509.6358869	940.4557958	-5.62737429	31.66734139	884457.1038	949.1728189	888.3511715	0	23.391642	1.5	0.0900702	-0.119241404	0.228419672	0.00406209	0.066286531	0.107598923	-0.10412036	-0.061939432	0.037332204	-0.033080801	0.057720074	-0.045798051	0.003823561	-0.008390645	0.165601063	-0.014819842	0.079257786	-0.173986776	0.142099192	-0.047367144	-0.404917865	-0.014276184	-0.107661506	-0.060966365	0.027997038	0.027108601	0.065992093	-0.040539523	0.025798921	-0.042703903	0.150746231	0.08699854	0.092561664	-0.172754726	0.172850766	-0.020061508	-0.395118125	0.130722356	-0.095430574	0.0891053	0.014335	0.007939754	0.000205492	0.0818369	0.0552697	0.00305474	0.006697278	0.0680364	-0.0607146	0.003686263	0.004628952	-0.0017496	-0.00044959	2.02E-07	3.06E-06	-0.000422878	0.000609562	3.72E-07	1.79E-07	0.000846415	0	0	7.16E-07	0	0	0	0	0	0	0	0	0	0	0	0	0.135777463	0.330347583	0.579994603	0.93929124	0.887666745	0.156233227	0.51543489	1.731195301
966.8954149	-2.480039511	6.150595976	934886.7434	1148.534784	-9.601693475	1319132.151	92.19251759	938.8005755	-1.655220273	2.739754153	881346.5205	947.4866777	893.5313342	0	29.154648	1.5	0.183659	-0.029552546	0.066769041	0.001539537	0.224331551	0.159408217	0.01629588	0.013691788	0.237067433	0.104638339	0.034980284	-0.143372889	-0.161762717	0.050906167	0.10683567	0.070730625	-0.2431387	-0.003187307	-0.011041106	-0.023686389	-0.133843687	-0.061410079	0.013593599	0.013457485	0.249563823	0.116093658	-0.004382175	-0.146398975	-0.076325818	-0.023107549	0.107228182	0.123538439	-0.258653876	-0.002647691	-0.007907387	-0.004156877	-0.174642165	-0.007433907	-0.100306386	0.0789533	-0.010152	0.006233624	0.000103063	0.153738	0.0719011	0.005169768	0.023635373	0.194602	0.1265656	0.016018851	0.037869938	-0.00333738	-0.00158778	2.52E-06	1.11E-05	-0.000460455	-3.76E-05	1.41E-09	2.12E-07	0.000596542	-0.000249873	6.24E-08	3.56E-07	0	0	0	0	0	0	0	0	0	0	0	0	-1.213837261	-0.078544864	-0.628158574	-1.42985069	1.006236011	0.099659251	-0.17355168	-0.499715824
965.6404443	-1.254970629	1.574951279	932461.4676	1118.245479	-30.28930551	1250472.951	917.4420282	936.8793135	-1.921261952	3.691247488	877742.8481	944.2076023	882.5734847	0	26.858906	1.5	0.182803	0.044460773	-0.049354538	-0.074164277	0.177655842	-0.058940553	0.13776351	-0.066192317	0.170055471	0.005315484	0.053511764	-0.072444324	-0.206565997	0.008620923	0.083558267	0.082084425	-0.07803541	0.07521459	-0.074940891	-0.233447173	-0.030128254	0.004083836	0.137623342	-0.069049757	0.16803923	0.048870042	0.064133367	-0.093871563	-0.150825433	-0.033660605	0.042020603	0.131262373	-0.096988288	0.087007472	-0.095462863	-0.216121716	-0.044475446	-0.001496451	-0.105027532	0.120233	0.0412797	0.014455974	0.001704014	0.188782	0.035044	0.001228082	0.035638644	0.346931	0.152329	0.023204124	0.120361119	-0.00433437	-0.00099699	9.94E-07	1.88E-05	-5.60E-05	0.000404447	1.64E-07	3.14E-09	0.000846415	0.000249873	6.24E-08	7.16E-07	0	0	0	0	0	0	0	0	0	0	0	0	0.502129999	-1.542805915	-1.819407179	-0.692205703	1.2622562	-0.450326174	0.2525625	-0.232450552
965.2866344	-0.353809877	0.125181429	931778.2865	1134.404095	16.15861575	1286872.65	261.1008629	937.4217113	0.542397808	0.294195382	878759.4649	945.2741799	880.0700346	0	24.416487	1.5	0.227008	-0.028265459	0.019434336	-0.047132561	0.176947919	-0.098721307	0.064520413	-0.041683571	0.168300261	0.026996088	-0.097892699	-0.151700296	-0.13625692	0.070211267	-0.068169405	-0.212705275	-0.05568005	0.149967744	-0.08173003	0.112775359	0.033141758	-0.278972091	0.063297318	-0.039654152	0.191020114	-0.000842137	-0.048750385	-0.19715032	-0.120414556	0.064740648	0.101137091	-0.219374855	-0.035927872	0.110981337	-0.101746158	0.106819763	-0.065789267	-0.269843777	-0.109586734	0.0645793	-0.0556537	0.004170486	0.003097334	0.0727615	-0.1160205	0.013460756	0.005294236	0.22238	-0.124551	0.015512952	0.049452864	-0.00225267	0.0020817	4.33E-06	5.07E-06	-5.60E-05	0	0	3.14E-09	0.000846414	-1.00E-09	1.00E-18	7.16E-07	0	0	0	0	0	0	0	0	0	0	0	0	-1.298953497	-0.123721628	-2.204365258	0.341121659	0.953671115	-1.659993721	-0.46229666	-1.803143038
968.2646182	2.977983812	8.868387582	937536.3709	1121.99328	-12.41081483	1258868.92	154.0283248	937.4884589	0.066747533	0.004455233	878884.6105	945.3903439	872.937707	0	31.16337	1.5	0.0726083	-0.037594509	-0.061132759	-0.016658696	0.050358384	-0.117183492	0.122283705	-0.201344854	0.013596775	-0.210058414	0.045023253	-0.10003754	-0.01732514	-0.031771605	-0.019238684	0.216379976	0.051541633	-0.180052844	0.03734558	-0.039493753	0.086370907	-0.125712621	0.114618098	-0.203979031	-0.00244393	-0.144020811	0.161156728	-0.104186742	0.01210963	-0.045432328	-0.143655394	0.189275089	0.017173041	-0.140328486	0.047362407	-0.040483117	0.032704555	-0.109242877	-0.113976961	0.085065	0.0204857	0.007236054	0.000419664	0.122914	0.0501525	0.002515273	0.015107851	0.222356	-2.40E-05	5.76E-10	0.049442191	-0.00203526	0.00021741	4.73E-08	4.14E-06	-0.00100332	-0.000947311	8.97E-07	1.01E-06	0.00100228	0.000155866	2.43E-08	1.00E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.723239091	0.250167776	-0.720156049	-1.235661424	0.263046436	-0.495199593	1.113604319	0.59863161
970.7552564	2.490638224	6.203278762	942365.7679	1136.770738	14.77745865	1292247.712	218.3732842	938.8526457	1.364186801	1.861005627	881444.2903	947.0918424	889.7219115	0	26.113955	1.5	0.172379	-0.051762585	-0.006362599	0.025643932	-0.169931276	-0.130397129	0.055889167	-0.127680943	0.06603098	-0.277280244	0.078828408	0.171834312	0.13196137	0.016905766	-0.177592823	0.088709675	-0.086022679	-0.105871394	0.094943979	0.006361695	-0.010852374	-0.022353417	0.050696529	-0.128643081	0.028875616	-0.182524608	0.236795096	0.182392691	0.074549305	0.034881457	-0.188221073	-0.051362175	-0.098209694	-0.108399615	0.096757393	0.002259036	-0.010583647	-0.031959129	-0.118191444	-0.0410308	-0.1260958	0.001683527	0.015900151	0.169618	0.046704	0.002181264	0.028770266	0.151265	-0.071091	0.00505393	0.0228811	-0.00313381	-0.00109855	1.21E-06	9.82E-06	-0.00112364	-0.00012032	1.45E-08	1.26E-06	0.000123451	-0.000878829	7.72E-07	1.52E-08	0	0	0	0	0	0	0	0	0	0	0	0	0.015264412	1.209159756	0.956689068	-0.594972366	0.052049345	0.372961156	0.901452553	1.219118238
971.9825854	1.227328975	1.506336412	944750.1463	1126.302767	-10.46797181	1268557.922	109.5784338	942.3533463	3.500700656	12.25490509	888029.8293	949.9571743	894.9045034	0	22.11949	1.5	0.134881	-0.007233357	-0.062679263	0.060224884	-0.187518403	0.020377993	-0.085856564	0.083449432	0.059398465	-0.083163258	0.000794893	-0.053121018	0.309613353	0.04647978	-0.270435887	0.06998944	-0.109527367	0.165124292	-0.044305508	-0.18919593	0.299136595	0.007969249	-0.084843474	0.088472013	0.039553319	-0.072810943	0.077753146	0.008753886	0.290540468	0.109475452	-0.242433951	-0.13792043	-0.138928276	0.161730406	-0.046592307	-0.210610297	0.211968299	-0.153734113	-0.122223684	0.0182883	0.0593191	0.000334462	0.003518756	0.246439	0.076821	0.005901466	0.060732181	0.228896	0.077631	0.006026572	0.052393379	-0.00357478	-0.00044097	1.94E-07	1.28E-05	-0.000601142	0.000522498	2.73E-07	3.61E-07	0.000280661	0.00015721	2.47E-08	7.88E-08	0	0	0	0	0	0	0	0	0	0	0	0	-0.461283326	0.273993781	1.061990074	0.701512806	0.369834101	-0.461720141	0.952259023	-0.306019738
968.8210976	-3.161487824	9.995005264	938614.3191	1132.6524	6.349633421	1282901.459	40.31784458	939.5026457	-2.850700608	8.126493958	882665.2213	947.3096272	903.6801048	0	23.96612	1.5	0.0730781	-0.016367738	-0.065811701	0.209923213	-0.095174173	0.014441503	0.004377851	-0.044965184	-0.101827674	-0.05095971	-0.131177099	0.011402621	0.208315549	0.197754844	0.011689946	0.050582346	-0.015562701	-0.186445837	0.103863434	-0.067753227	0.046790623	0.098449625	0.001931035	-0.042723587	-0.08905984	-0.145612248	-0.083451155	0.032396072	0.1531386	0.213006613	-0.027340779	0.052776456	-0.027105649	-0.200397536	0.114656474	-0.087876673	0.05050488	0.07237052	-0.126067465	0.0534625	0.0351742	0.002858239	0.001237224	0.217369	-0.02907	0.000845065	0.047249282	0.251427	0.022531	0.000507646	0.063215536	-0.0038036	-0.00022882	5.24E-08	1.45E-05	-0.000508961	9.22E-05	8.50E-09	2.59E-07	0.00111302	0.000832359	6.93E-07	1.24E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.17029876	1.453562398	0.320174588	0.398482684	-1.463569684	-1.065306825	0.47239844	0.659809669
968.4046854	-0.416412129	0.173399061	937807.6348	1107.51119	-25.14120959	1226581.037	632.0804197	935.5356371	-3.967008647	15.7371576	875226.9282	942.4080565	854.7614342	0	68.28672	1.5	0.978636	0.34422464	-0.075212876	-0.079310785	-0.123354593	0.047476342	0.240390861	-0.024718816	-0.573727091	0.225750812	-0.010060666	0.113034268	-0.141143923	-0.026009922	-0.185960144	0.262941809	-0.105985535	0.019296486	-0.40912447	0.013876314	-0.176578169	0.014289868	0.242696701	-0.03756221	-0.539902883	0.14807997	-0.248635253	0.076936739	-0.142830663	-0.030018441	-0.268759918	0.130853583	-0.170185244	0.082692495	-0.373386295	0.082133445	-0.186509448	0.081794312	-0.129716858	0.080927	0.0274645	0.006549179	0.000754299	0.419487	0.202118	0.040851686	0.175969343	1.07351	0.822083	0.675820459	1.15242372	-0.00977858	-0.00597498	3.57E-05	9.56E-05	-0.0034288	-0.002919839	8.53E-06	1.18E-05	0.00123358	0.00012056	1.45E-08	1.52E-06	0	0	0	0	0	0	1	0	0	0	0	0	5.031952089	-1.219851456	0.618043931	0.571142635	0.741073405	2.286649654	-4.651755717	1.062656983
