global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	aroma_motion_01	aroma_motion_04	aroma_motion_05	aroma_motion_15	aroma_motion_18	aroma_motion_20	aroma_motion_22	aroma_motion_26
971.2551487	0.806473688	0.65039981	943336.5639	1120.748854	4.660432467	1256077.994	21.71963078	941.7057694	0.973661139	0.948016014	886809.7561	949.7333506	863.6374567	0	39.198002	0	0.19097	-0.021949298	0.044629968	-0.020641784	0.180026142	0.049525505	0.004275438	-0.025978421	0.005631248	-0.041099083	-0.092080553	-0.047696571	0.198207807	0.041672511	-0.004293544	0.043724902	-0.087012976	0.069524362	-0.022767152	0.004205599	-0.041109542	-0.020150842	0.103694089	0.216575011	0.070390569	-0.017825552	-0.070653415	-0.090670593	0.056223798	0.010514748	-0.027795832	-0.0364676	-0.0149973	0.001329886	0.000224919	-0.0727054	-0.0467767	0.00218806	0.005286075	0.190626	-0.176658	0.031208049	0.036338272	-0.00143014	0.0004781	2.29E-07	2.05E-06	0.000284119	-0.000185395	3.44E-08	8.07E-08	-0.00048402	0.000157554	2.48E-08	2.34E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.143072486	-1.430032094	-1.818343634	-0.298544164	-2.620617905	0.435228608	-1.283355657	0.420511251
972.533115	1.27796628	1.633197813	945820.6597	1111.488495	-9.260358925	1235406.674	85.75424742	937.8482411	-3.857528248	14.88052418	879559.3234	945.6778628	891.0601066	0	42.923351	0	0.290441	0.083020783	0.082160076	-0.008653609	-0.074384595	0.017977142	0.022198491	0.015065073	0.126376659	-0.011969745	0.178933369	-0.009688031	0.144420484	-0.05054042	0.082611081	-0.048170643	-0.016028876	-0.005889297	0.007609431	0.126433375	-0.007275524	0.13661555	-0.129882248	0.12192817	-0.077811086	0.06326828	0.008498757	-0.030391035	0.017009626	-0.123020807	-0.033885252	0.00730526	0.04377286	5.34E-05	0.001916063	0.111483	0.1841884	0.033925367	0.012428459	0.411373	0.220747	0.048729238	0.169227745	-0.00139705	3.31E-05	1.09E-09	1.95E-06	0.000261296	-2.28E-05	5.21E-10	6.83E-08	-0.00048402	0	0	2.34E-07	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.438603338	0.307640588	1.53020065	-0.295007137	1.541939914	-1.381578434	0.368457273	0.342877253
974.7608849	2.227769905	4.96295875	950158.7827	1117.485449	5.996953862	1248773.728	35.96345562	943.0758825	5.227641357	27.32823416	889392.1201	951.181725	812.1399635	0	53.067474	0	0.789734	-0.151799178	-0.011535522	-0.108765647	0.120677973	-0.00091178	-0.083251691	0.011603408	-0.104535699	0.098178815	-0.091042144	0.075358247	0.066177327	-0.059979724	0.011937421	0.403073194	-0.164504361	0.024640067	0.019430541	-0.102489724	0.081198322	-0.125983099	0.015653449	0.093717639	-0.00609961	-0.177161771	-0.35000349	-0.087354603	-0.056849982	0.275296406	-0.039922424	0.0289462	0.02164094	0.000837882	0.00046833	-0.252758	-0.364241	0.132671506	0.063886607	-0.145247	-0.55662	0.309825824	0.021096691	0.00409143	0.00548848	3.01E-05	1.67E-05	-0.00213293	-0.002394226	5.73E-06	4.55E-06	-0.000251722	0.000232298	5.40E-08	6.34E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.041372702	0.726903847	-0.152836846	-1.327084345	-1.474096743	0.503793356	1.462284991	0.074162394
966.2057872	-8.555097721	73.18969701	933553.6231	1123.264385	5.778936259	1261722.879	33.39610429	934.2995226	-8.776359846	77.02449215	872915.598	943.2834932	738.1040703	0	46.439056	0	0.363997	-0.320061682	-0.143662819	-0.097695845	0.217354245	-0.046777691	-0.229047706	0.352297007	-0.072263593	0.130996587	-0.138760665	0.100488901	-0.234787335	0.030438135	0.143700167	0.235616644	-0.08164975	-0.076566756	0.3590784	-0.05716426	0.112241695	-0.196348724	0.029938407	-0.212577743	0.009443917	0.011837895	-0.284907019	-0.033381628	-0.13902458	0.031942202	-0.045898038	-0.0235116	-0.0524578	0.000552795	0.002751821	-0.235741	0.017017	0.000289578	0.055573819	-0.503101	-0.357854	0.128059485	0.253110616	0.00416362	7.22E-05	5.21E-09	1.73E-05	-0.00159358	0.00053935	2.91E-07	2.54E-06	-0.000292084	-4.04E-05	1.63E-09	8.53E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.337785743	2.366318146	-0.434068525	-0.878923625	-0.80678643	-0.068258908	0.177187714	0.818153314
967.0390546	0.833267475	0.694334685	935164.5332	1108.256445	-15.00793984	1228232.348	225.2382583	938.5169831	4.217460468	17.7869728	880814.1276	946.4719052	797.3179766	0	39.237263	0	0.245347	-0.195668238	-0.115369847	-0.081509623	-0.036879335	-0.187664486	-0.230635229	0.140198837	-0.139752022	-0.018669827	0.024259368	-0.104226033	-0.12560357	-0.153497149	-0.041287629	0.191440893	0.07022287	-0.099440576	0.145201709	-0.133769603	-0.016967432	0.089213563	0.05486725	-0.12635612	-0.075708051	-0.192731859	-0.155042506	0.100184916	-0.100939859	0.017042337	-0.05180288	-0.014756	0.0087556	0.00021774	7.67E-05	-0.175918	0.059823	0.003578791	0.030947143	-0.313056	0.190045	0.036117102	0.098004059	0.00234133	-0.00182229	3.32E-06	5.48E-06	-0.000762267	0.000831313	6.91E-07	5.81E-07	0.000224157	0.000516241	2.67E-07	5.02E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.07679328	0.304055722	0.087539934	-0.814703706	-0.019229937	0.36766577	0.111284328	0.845622146
968.0441872	1.005132593	1.010291529	937109.5484	1123.83956	15.58311437	1263015.356	242.8334536	937.6873	-0.829683063	0.688373986	879257.4726	946.0087509	820.5044158	0	24.710442	0	0.15077	-0.15581118	-0.07541157	-0.182638044	-0.032662731	-0.039769908	-0.010454466	0.164318591	-0.100626901	-0.09836913	0.054347371	0.024001105	-0.108823555	0.042284338	0.042979372	0.042452808	0.006938601	0.022401379	0.166815055	-0.090488623	-0.1000497	0.018693161	-0.055130592	-0.111837637	0.024685541	0.040501419	-0.072592998	0.012534534	0.012035636	-0.120417006	-0.057627846	0.000921326	0.015677326	8.49E-07	0.000245779	-0.105439	0.070479	0.004967289	0.011117383	-0.189311	0.123745	0.015312825	0.035838655	0.00191148	-0.00042985	1.85E-07	3.65E-06	-0.000434795	0.000327472	1.07E-07	1.89E-07	0.000165896	-5.83E-05	3.39E-09	2.75E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.866257192	0.973000694	0.115919055	-0.079258672	0.680134169	-0.953633592	0.036953425	0.784999709
971.4934532	3.449266025	11.89743611	943799.5297	1111.48629	-12.35326932	1235401.774	152.603263	942.6153653	4.928065285	24.28582746	888523.7269	949.7702011	905.0831036	0	56.101677	1.5	0.71375	0.093887434	0.129117193	0.042953832	-0.081133376	-0.060201825	0.105883412	-0.167198232	0.078241825	-0.128309854	-0.008112827	-0.187396864	0.041660298	-0.020475128	-0.019742341	0.059501083	0.297952458	-0.058666692	-0.171072712	0.068310552	-0.111596985	0.145614431	0.134264978	0.027989029	-0.01677858	-0.02573457	-0.020904819	0.308624305	-0.012975545	0.039877841	-0.063363954	0.0287087	0.027787374	0.000824189	0.000772138	0.115086	0.220525	0.048631276	0.013244787	0.392201	0.581512	0.338156206	0.153821624	-0.00256466	-0.00447614	2.00E-05	6.58E-06	-0.000332773	0.000102022	1.04E-08	1.11E-07	-0.000258015	-0.000423911	1.80E-07	6.66E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.650604009	-1.334042261	0.128646657	-1.740518704	-0.130493829	-0.219863849	-0.832786867	0.112979391
972.3981699	0.904716676	0.818512263	945558.2009	1119.539714	8.053423274	1253369.17	64.85762643	944.301006	1.685640634	2.841384347	891704.3898	952.2978262	928.8139603	0	40.738216	1.5	0.622491	0.19657969	0.119521195	0.078494586	-0.192107886	-0.067837922	0.13348653	-0.245595524	0.063446168	-0.067055468	-0.015136181	-0.071738079	-0.312694804	0.001949276	0.147509368	-0.067997666	0.03362286	0.083136742	-0.250835316	0.059197771	-0.064334514	0.031237955	0.058852715	-0.327074983	-0.059158412	0.150642431	0.011259757	0.000389808	0.049714787	0.112928248	-0.06900236	0.0283069	-0.0004018	0.000801281	1.61E-07	0.138398	0.023312	0.000543449	0.019154006	0.868161	0.47596	0.226537922	0.753703522	-0.00844804	-0.00588338	3.46E-05	7.14E-05	-0.000877028	-0.000544255	2.96E-07	7.69E-07	-0.00039905	-0.000141035	1.99E-08	1.59E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2.049971456	0.375508322	0.620428079	0.225820786	0.561197166	-0.096768367	-0.033943655	-0.418085427
974.6902673	2.292097422	5.253710592	950021.1173	1142.656683	23.11696985	1305664.296	534.3942952	947.1131564	2.812150413	7.908189945	897023.331	955.2779957	856.6278854	0	61.096619	1.5	1.14735	-0.097455378	-0.001722395	-0.05563071	0.14818229	0.025319507	0.109149766	-0.149953382	-0.152179903	0.174589962	-0.204086341	0.041171519	0.158180047	-0.106195979	0.038363132	0.073347031	-0.182567869	0.021495013	-0.14087925	-0.15845959	0.152963558	-0.178692802	0.115098625	0.16869413	-0.103455404	-0.057992127	-0.105962878	-0.17365466	0.012126828	-0.048868187	-0.074534368	0.0250959	-0.003211	0.000629804	1.03E-05	-0.187605	-0.326003	0.106277956	0.035195636	0.0175718	-0.8505892	0.723501987	0.000308768	0.00143744	0.00988548	9.77E-05	2.07E-06	-0.000644752	0.000232276	5.40E-08	4.16E-07	6.17E-05	0.000460768	2.12E-07	3.81E-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-0.690392782	-1.304730615	-0.093226907	0.20598926	0.200674007	0.867369885	1.291066372	-0.610522743
965.5872934	-9.102973912	82.86413404	932358.8212	1134.274519	-8.382164423	1286578.684	70.26068042	937.8871212	-9.226035202	85.11972555	879632.252	948.0739884	827.1651153	0	48.300323	1.5	0.270013	-0.145600243	-0.278124257	-0.010041696	-0.15679186	-0.072155387	0.056895131	0.158863049	-0.149525616	-0.127539864	0.121734419	-0.066286722	-0.294093898	0.143457969	0.136867032	-0.10126957	-0.293271446	0.208054319	0.162970687	-0.141325794	-0.112229748	0.111560701	-0.047021491	-0.308449515	0.113563442	0.202571693	0.006923895	-0.323070629	0.168607098	0.085921554	-0.079951451	0.0480686	0.0229727	0.00231059	0.000527745	-0.185722	0.001883	3.55E-06	0.034492661	0.0100377	-0.0075341	5.68E-05	0.000100755	0.00648692	0.00504948	2.55E-05	4.21E-05	-0.000565319	7.94E-05	6.31E-09	3.20E-07	-0.000972336	-0.001034054	1.07E-06	9.45E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.909748125	2.802685945	-0.545136818	1.288774759	-2.491506684	1.132692192	-1.257474825	-0.68663585
966.13979	0.552496583	0.305252474	933426.0938	1118.468733	-15.80578628	1250972.306	249.8228801	938.1711348	0.284013678	0.080663769	880165.0783	947.3206052	844.6006377	0	44.412376	0	0.235674	-0.05471658	-0.040968684	-0.028258315	-0.087106694	0.075696098	-0.021961257	0.082797919	0.030748936	-0.050469873	0.177100906	-0.071085138	0.169226238	0.084759092	0.061383353	0.245570444	-0.06511303	0.023546283	0.083118429	0.029391641	-0.034687653	0.175457388	-0.081698632	0.157526821	0.085705043	0.029681129	-0.216196319	-0.01841974	0.072412543	0.174275934	-0.085245254	0.0751592	0.0270906	0.005648905	0.000733901	-0.0469449	0.1387771	0.019259083	0.002203824	0.090371	0.0803333	0.006453439	0.008166918	0.00369485	-0.00279207	7.80E-06	1.37E-05	-0.000738589	-0.00017327	3.00E-08	5.46E-07	-0.00115019	-0.000177854	3.16E-08	1.32E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-0.77050162	-1.051797983	0.215509169	0.671807319	0.891874628	-0.045133939	0.220304742	0.558474222
968.2621594	2.122369348	4.504451648	937531.6093	1111.749381	-6.719351515	1235986.687	45.14968478	937.9055626	-0.265572242	0.070528616	879666.8444	946.0895995	847.8523972	0	32.991802	0	0.157219	-0.064939069	-0.010549154	-0.096316615	-0.125517951	-0.117004408	-0.081977022	0.117224403	-0.017013709	-0.145284134	0.123055032	-0.059253227	0.10877556	-0.091812123	-0.070185571	-0.065876219	-0.03412427	0.018424042	0.114982135	-0.01393461	-0.139751184	0.149821203	-0.045133443	0.093686833	-0.059649699	-0.075243086	0.099108526	-0.045974671	0.013667414	0.1254176	-0.090407615	0.0388844	-0.0362748	0.001511997	0.001315861	-0.0948772	-0.0479323	0.002297505	0.009001683	0.132524	0.042153	0.001776875	0.017562611	0.00116568	-0.00252917	6.40E-06	1.36E-06	-0.000269694	0.000468895	2.20E-07	7.27E-08	-0.00100752	0.00014267	2.04E-08	1.02E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.428345878	0.526090522	-1.396383231	-0.814780804	-1.019260282	1.130578182	-0.526113147	-0.535571637
971.703202	3.441042625	11.84077435	944207.1128	1114.18236	2.432978463	1241402.331	5.919384202	939.7019297	1.796367063	3.226934624	883039.7166	948.3920654	854.914093	0	21.624651	0	0.0821319	-0.079151638	0.0179505	-0.149292394	-0.185674249	0.008227428	-0.069576288	0.068308003	-0.045496176	-0.151470525	0.096953568	0.103805057	0.100458586	-0.193345714	0.011719917	0.012754187	0.158628042	0.026531942	0.067850446	-0.044506735	-0.159682689	0.026318055	-0.138939219	0.079676209	-0.200309153	-0.046194671	0.040524773	0.147323366	0.036364711	0.068990441	-0.095430574	0.013769	-0.0251154	0.000189585	0.000630783	-0.0948981	-2.09E-05	4.37E-10	0.009005649	0.0545406	-0.0779834	0.006081411	0.002974677	0.00101923	-0.00014645	2.14E-08	1.04E-06	6.42E-05	0.000333891	1.11E-07	4.12E-09	-0.000808633	0.000198887	3.96E-08	6.54E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.680694535	-0.818651011	-0.158429486	-0.029125725	1.100655627	1.221630511	-0.911469245	-1.263546385
970.8202963	-0.882905735	0.779522537	942492.0476	1122.639973	8.457613212	1260320.509	71.53122124	940.4734613	0.771531587	0.59526099	884490.3313	948.8294491	844.5589112	0	30.171757	0	0.149498	-0.141630969	-0.067517176	-0.206229878	-0.059527924	-0.026377515	0.028311067	0.073793614	-0.12466737	-0.030933721	-0.013181235	0.034754738	0.120184031	-0.098562464	0.05564725	-0.072462523	0.089636285	0.052391169	0.075031396	-0.122154483	-0.040762794	0.004197172	-0.009931493	0.111974954	-0.149215703	0.023540708	0.062388928	0.065286737	-0.01827932	-0.089404703	-0.100306386	-0.0201006	-0.0338696	0.000404034	0.00114715	-0.0948494	4.87E-05	2.37E-09	0.008996409	-0.0861696	-0.1407102	0.01979936	0.0074252	-0.000510675	-0.001529905	2.34E-06	2.61E-07	0.000302371	0.000238174	5.67E-08	9.14E-08	-0.000520847	0.000287786	8.28E-08	2.71E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.773607163	0.149387152	-0.924835253	0.953089302	-0.407669748	-0.3780689	-0.218226599	-2.40734967
970.4729343	-0.347361953	0.120660326	941817.7162	1124.870856	2.230883494	1265334.444	4.976841165	942.797575	2.324113758	5.40150476	888867.2674	951.2129366	843.0888898	0	28.550392	0	0.11703	-0.097599556	-0.037860557	-0.098137179	0.00838219	0.103432834	0.007677049	-0.044271925	-0.093566657	-0.035138529	0.059207347	-0.035570253	0.216302608	0.083670233	-0.079489442	0.143265599	0.094944674	0.247502045	-0.038454078	-0.095178081	-0.027397314	0.06679672	-0.014621038	0.214754629	0.107680938	-0.049724901	-0.098373572	0.116861369	0.254742894	-0.032199578	-0.105027532	-0.033261	-0.0131604	0.001106294	0.000173196	-0.0406012	0.0542482	0.002942867	0.001648457	-0.0181671	0.0680025	0.00462434	0.000330044	0.00088555	0.001396225	1.95E-06	7.84E-07	-0.000774576	-0.001076947	1.16E-06	6.00E-07	-0.000790148	-0.000269301	7.25E-08	6.24E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.751418281	-1.472971419	-0.363322279	0.272818474	1.221749064	-0.266071006	1.146313978	0.224800066
970.0747122	-0.398222149	0.15858088	941044.9472	1121.436712	-3.434144691	1257620.298	11.79334976	938.8081036	-3.989471406	15.9158821	881360.6554	947.1846539	826.7239161	0	31.069468	0	0.0726603	-0.144300049	-0.078889287	0.001252837	0.149759392	-0.105540184	-0.077416104	0.151110276	-0.092807923	0.024951836	-0.040026171	-0.083715718	0.149931592	0.097715321	-0.222822798	0.046437673	-0.028005057	0.066400693	0.157063933	-0.087274659	0.029568256	0.020369742	0.087832241	0.164835667	0.176631919	-0.153653328	0.025693615	-0.002520879	0.103437164	0.034108319	-0.109586734	-0.0274935	0.0057675	0.000755893	3.33E-05	-0.0586751	-0.0180739	0.000326666	0.003442767	-0.0602362	-0.0420691	0.001769809	0.0036284	-7.63E-05	-0.000961883	9.25E-07	5.83E-09	-3.49E-05	0.000739677	5.47E-07	1.22E-09	-0.000513569	0.000276579	7.65E-08	2.64E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.787270457	1.192118146	-1.251789207	-1.242591304	-0.885866363	0.64834426	-0.050499357	1.753066943
971.7921764	1.717464228	2.949683375	944380.0341	1121.543026	0.106314202	1257858.759	0.01130271	940.2791907	1.471087105	2.164097269	884124.9565	948.5260134	851.7405877	0	27.291327	0	0.0643741	-0.098812259	-0.1134081	-0.025785024	0.12218253	-0.111383112	-0.151392651	0.015683025	-0.111714192	0.088893553	0.162161611	-0.000762204	-0.029851395	0.027242419	-0.099334756	0.128116599	0.094704052	-0.09011504	0.021262772	-0.110769216	0.090041338	0.083092352	-0.118329743	-0.025082457	0.09774691	-0.136044837	-0.097818052	0.124062009	-0.034635165	-0.167835837	-0.113976961	-0.0139111	0.0135824	0.000193519	0.000184482	-0.0560095	0.0026656	7.11E-06	0.003137064	-0.0310625	0.0291737	0.000851105	0.000964879	-0.000471233	-0.0003949	1.56E-07	2.22E-07	0.000896105	0.000931004	8.67E-07	8.03E-07	-0.000371647	0.000141922	2.01E-08	1.38E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.718749311	-0.28703774	0.474128619	-0.816344442	1.592094001	-0.30284461	0.652134596	1.60955023
972.7205737	0.928397305	0.861921556	946185.3145	1117.350719	-4.19230703	1248472.629	17.57543823	939.5398992	-0.739291495	0.546551915	882735.2222	947.5753685	845.7557601	0	22.369017	0	0.104715	-0.103684772	-0.068015449	-0.011864815	0.140544305	-0.095553871	-0.094787171	0.073636158	-0.101394448	-0.003434255	0.166818994	-0.040910278	0.003023207	-0.052460217	-0.306039528	-0.002483284	-0.050236404	-0.122828255	0.078004357	-0.097867673	0.002036644	0.123483398	-0.091633081	0.012861514	0.116308322	-0.301658669	0.089173485	-0.034461343	-0.041493814	-0.111553897	-0.118191444	0.00742725	0.02133835	5.52E-05	0.000455325	-0.113547	-0.0575375	0.003310564	0.012892921	0.046392	0.0774545	0.0059992	0.002152218	0.000382589	0.000853822	7.29E-07	1.46E-07	0.000462728	-0.000433377	1.88E-07	2.14E-07	-0.000372709	-1.06E-06	1.13E-12	1.39E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.687259923	1.133343488	0.071694903	-0.81542037	-0.722000656	-0.614969568	0.564952101	1.375243772
977.2719539	4.551380193	20.71506166	955060.4718	1117.121188	-0.229530892	1247959.749	0.05268443	940.4829024	0.943003224	0.889255081	884508.0898	948.544958	871.8167165	0	32.527382	0	0.176514	-0.011089223	-0.055634023	0.000229834	-0.134623084	-0.229696182	-0.110466463	-0.011983268	-0.053647586	-0.166943563	0.275819733	-0.001075064	-0.033461396	-0.053491014	0.006378803	0.059542886	-0.208748804	-0.249061626	-0.012145976	-0.056597939	-0.152811836	0.206298945	-0.193136582	-0.035234489	0.025300162	-0.095904876	-0.070982914	-0.184429803	-0.25996717	-0.141496633	-0.122223684	0.0304636	0.02303635	0.000928031	0.000530673	-0.0634147	0.0501323	0.002513248	0.004021424	0.218414	0.172022	0.029591568	0.047704675	0.0010507	0.000668111	4.46E-07	1.10E-06	0.000690096	0.000227368	5.17E-08	4.76E-07	-0.00025789	0.000114819	1.32E-08	6.65E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.233446249	-0.143422104	0.340037123	-1.244823423	-0.412233387	1.129792156	0.166248353	1.738956685
979.3066174	2.034663545	4.139855743	959041.4509	1111.616611	-5.504577028	1235691.49	30.30036826	939.0495023	-1.433400175	2.054636063	881813.9677	946.4209823	920.2549482	0	43.142052	1.5	0.612395	0.13826744	0.194628715	0.018806394	-0.185490104	0.003490561	-0.066303636	-0.04211426	0.169914345	-0.205429448	0.11514375	-0.100958474	-0.070714907	-0.062104185	-0.014583582	0.067141375	-0.016491077	-0.090223738	-0.051592354	0.168782454	-0.188396599	0.165514272	-0.014449373	-0.081860799	-0.014472904	-0.062230763	-0.040022918	-0.001076968	-0.067009641	0.084678271	-0.126067465	0.0595826	0.029119	0.003550086	0.000847916	0.237997	0.3014117	0.090849013	0.056642572	0.64625	0.427836	0.183043643	0.417639063	-0.00286966	-0.00392036	1.54E-05	8.23E-06	-0.000744083	-0.001434179	2.06E-06	5.54E-07	0.00100352	0.00126141	1.59E-06	1.01E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.287088884	0.442844728	2.642008583	-0.546450024	-0.111039689	-0.67531777	1.373709962	0.703455596
980.9172187	1.610601294	2.59403653	962198.59	1117.829868	6.21325672	1249543.613	38.60455906	948.0857541	9.036251815	81.65384687	898866.5971	956.139853	860.9419918	0	53.480503	1.5	0.822331	-0.111222396	-0.036341782	-0.213024619	0.01585077	0.067183234	-0.082096238	-0.209581863	-0.237882685	-0.198888836	-0.080458193	-0.043047039	-0.007013844	-0.235204043	0.039712879	-0.09899072	-0.170960698	0.023563799	-0.202347141	-0.243037158	-0.203848775	-0.003256694	0.088589812	-0.014946494	-0.182921393	-0.05585318	0.050566945	-0.211954272	0.005934238	-0.169182371	-0.129716858	0.0144284	-0.0451542	0.000208179	0.002038902	-0.175028	-0.413025	0.170589651	0.030634801	0.0148186	-0.6314314	0.398705613	0.000219591	0.000824475	0.003694135	1.36E-05	6.80E-07	-0.00018504	0.000559043	3.13E-07	3.42E-08	0.000476336	-0.000527184	2.78E-07	2.27E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.716504314	-0.169007045	2.076246577	-0.048516643	0.726630188	0.284558472	1.759087649	-1.747584325
970.4437585	-10.47346017	109.693368	941761.0885	1135.843756	18.01388816	1290141.038	324.5001668	938.1733395	-9.91241456	98.25596241	880169.215	947.7769335	845.715423	0	38.976376	1.5	0.141914	-0.185717208	-0.156524227	-0.055181562	-0.143085702	0.033014108	-0.114662454	0.171380948	-0.106008298	-0.100132241	-0.063700119	-0.121447458	0.125803825	0.040845356	-0.074723361	0.012371851	0.003300128	0.032760704	0.173918086	-0.103261943	-0.084118412	0.074225182	0.131138371	0.117086577	0.032202333	-0.006790771	0.052440713	0.02170333	0.02019395	-0.015907442	-0.133166237	-0.0109096	-0.025338	0.000119019	0.000642014	-0.1467	0.028328	0.000802476	0.02152089	-0.120186	-0.1350046	0.018226242	0.014444675	0.000823044	-1.43E-06	2.05E-12	6.77E-07	-0.000319702	-0.000134662	1.81E-08	1.02E-07	0.00017726	-0.000299076	8.94E-08	3.14E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.800911735	1.218137778	-0.492757905	1.60751399	-2.146638105	1.155194247	-0.186311534	-1.105583784
975.7052086	5.26145008	27.68285694	952000.6541	1126.878823	-8.964932825	1269855.882	80.37002055	941.277207	3.103867476	9.633993308	886002.7804	950.1323751	923.6378932	0	57.622219	1.5	0.681773	0.065426512	-0.00253128	0.157222749	-0.190537234	-0.040465881	-0.041654583	-0.040850805	0.004665656	0.194085327	0.178065433	0.1123764	0.055067896	0.052318136	-0.018576199	-0.120431539	-0.047509506	-0.013476354	-0.041211689	0.001195777	0.197345628	0.041491976	-0.209027557	0.052327585	0.019353524	0.05186068	0.134847163	-0.049546519	-0.065682954	0.258077017	-0.136410284	-0.0158301	-0.0049205	0.000250592	2.42E-05	0.0506945	0.1973945	0.038964589	0.002569932	0.399961	0.520147	0.270552902	0.159968802	-0.00462827	-0.005451314	2.97E-05	2.14E-05	0.000223702	0.000543404	2.95E-07	5.00E-08	-0.00019131	-0.00036857	1.36E-07	3.66E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.866232334	1.142211405	0.536388685	-0.081634658	1.689547734	2.061473508	0.496186336	1.949378734
